peraturan1,peraturan2,sumber1,sumber2,similaritas
"Dalam hal tidak terdapat standar akuntansi sebagaimana dimaksud pada ayat (1), badan investasi pemerintah dan badan yang mengelola dana bergulir pada kementerian teknis dapat menerapkan standar akuntansi yang spesifik setelah mendapat persetujuan Menteri Keuangan.","Apabila tidak ada standar akuntansi yang sesuai sebagaimana disebutkan pada ayat (1), lembaga investasi pemerintah dan badan yang mengelola dana bergulir pada kementerian teknis dapat menggunakan standar akuntansi yang khusus setelah mendapatkan persetujuan dari Menteri Keuangan.",pp-8-2007-3.pdf - Google Drive,,kontradiksi
"Menteri Keuangan, badan investasi pemerintah, badan yang mengelola dana bergulir pada kementerian teknis, dan badan usaha yang menguasai dokumen yang berkaitan dengan pelaksanaan investasi pemerintah wajib menatausahakan dan memelihara dokumen tersebut dengan baik sesuai dengan peraturan perundang-undangan yang berlaku.","Menteri Keuangan, lembaga investasi pemerintah, badan yang mengelola dana bergulir pada kementerian teknis, dan perusahaan pemerintah yang memiliki dokumen terkait pelaksanaan investasi pemerintah harus mengelola dan memelihara dokumen tersebut sesuai dengan peraturan perundang-undangan yang berlaku.",pp-8-2007-3.pdf - Google Drive,,kontradiksi
Kepala badan investasi pemerintah bertanggung jawab atas pengelolaan dana dan barang yang berada dalam kewenangannya kepada Menteri Keuangan.,Kepala badan investasi pemerintah daerah bertanggung jawab atas pengelolaan dana dan barang yang berada dalam kewenangannya kepada Menteri Keuangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Menteri teknis/pimpinan lembaga bertanggung jawab kepada Presiden atas pelaksanaan kebijakan investasi langsung dalam penyediaan infrastruktur dan non infrastruktur yang berada dalam penguasaannya.,Menteri teknis/pimpinan lembaga lepas tanggung jawab kepada Presiden atas pelaksanaan kebijakan investasi non langsung ketika penyediaan infrastruktur dan non-infrastruktur yang berada dalam penguasaannya di lapangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Menteri Keuangan bertanggung jawab kepada Presiden dari segi hak dan kewenangan investasi serta ketaatan terhadap peraturan atas pelaksanaan penerimaan dan pengeluaran yang berkaitan dengan investasi pemerintah.,Menteri Keuangan bertanggung jawab kepada Presiden dari segi hak dan kewenangan investasi serta ketaatan terhadap peraturan atas pelaksanaan penerimaan dan pengeluaran yang berkaitan dengan investasi pemerintah.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Badan investasi pemerintah wajib menyusun laporan keuangan dan kinerja badan.,Badan investasi pemerintah harus sekali melaporkan keuangan dan kinerja badan legislatif negara.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Laporan keuangan dan kinerja badan sebagaimana dimaksud pada ayat (68) disusun dan disajikan sebagai bagian yang tidak dipisahkan dari laporan keuangan dan kinerja Kementerian Keuangan.,Laporan keuangan dan kinerja badan sebagaimana dimaksud pada ayat (70) disusun dan disajikan sebagai bagian yang tidak dipisahkan dari laporan keuangan dan kinerja Kementerian Keuangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Laporan keuangan dan kinerja badan sebagaimana dimaksud pada ayat (69) disampaikan kepada Menteri Keuangan sebagai bahan penyusunan Laporan Keuangan Pemerintah Pusat.,Laporan keuangan dan kinerja badan sebagaimana dimaksud pada ayat (29) disampaikan kepada Menteri Keuangan sebagai bahan penyusunan Laporan Keuangan Pemerintah Pusat.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Pendapatan dan belanja dalam rencana kerja dan anggaran tahunan badan investasi pemerintah wajib dikonsolidasikan dalam rencana kerja dan anggaran Kementerian Keuangan.,Anggaran Pengeluaran dan belanja dalam rencana kerja dan anggaran tahunan badan investasi pemerintah wajib dikonsolidasikan dalam rencana kerja dan anggaran Kementerian Keuangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Pendapatan yang diperoleh badan investasi pemerintah sehubungan dengan jasa layanan yang diberikan merupakan pendapatan negara.,Pendapatan yang diperoleh badan investasi pemerintah sehubungan dengan jasa layanan yang diberikan merupakan pemasukan daerah.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Pendapatan sebagaimana dimaksud pada ayat (72) dapat digunakan langsung untuk membiayai belanja badan investasi pemerintah.,Pendapatan sebagaimana dimaksud pada ayat (51) dapat digunakan langsung untuk membiayai belanja badan investasi pemerintah.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Laporan keuangan badan investasi pemerintah yang belum diaudit disampaikan kepada Menteri Keuangan setiap tahun anggaran selambat-lambatnya 2 (dua) bulan setelah tahun anggaran berakhir.,Laporan keuangan badan investasi pemerintah yang belum diaudit disampaikan kepada Menteri Keuangan setiap tahun anggaran selambat-lambatnya 3 (tiga) bulan setelah tahun anggaran berakhir.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
"Laporan keuangan badan investasi pemerintah yang telah diaudit disampaikan kepada Menteri Keuangan setiap tahun anggaran selambat-lambatnya 5 (lima) bulan setelah tahun anggaran berakhir, sebagai bahan penyusunan Laporan Keuangan Pemerintah Pusat.","Laporan keuangan badan investasi pemerintah yang telah diaudit disampaikan kepada Menteri Keuangan setiap tahun anggaran selambat-lambatnya 6 (enam) bulan setelah tahun anggaran berakhir, sebagai bahan penyusunan Laporan Keuangan Pemerintah Pusat.",pp-8-2007-3.pdf - Google Drive,,kontradiksi
Laporan yang dibuat oleh badan investasi pemerintah harus disertai dengan lampiran berupa daftar jenis dan jumlah portofolio investasi yang dimiliki serta daftar proyek penyediaan infrastruktur dan non infrastruktur yang dikerjasamakan dengan suatu badan usaha.,Laporan yang dibuat oleh lembaga investasi pemerintah tidak perlu disertai dengan lampiran berupa daftar jenis dan jumlah portofolio investasi yang dimiliki serta daftar proyek penyediaan infrastruktur dan non-infrastruktur yang dikerjasamakan dengan suatu badan usaha.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Badan investasi pemerintah dan badan usaha wajib menyampaikan laporan pelaksanaan kegiatan investasi kepada Menteri Keuangan selambat-lambatnya 1 (satu) bulan setelah transaksi perubahan.,Badan investasi pemerintah dan badan usaha tidak diwajibkan menyampaikan laporan pelaksanaan kegiatan investasi kepada Menteri Keuangan selambat-lambatnya 1 (satu) bulan saat transaksi perubahan berlangsung.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Ketentuan lebih lanjut mengenai pelaporan atas pelaksanaan kegiatan investasi sebagaimana dimaksud pada ayat (77) diatur dalam Peraturan Menteri Keuangan.,Ketentuan lebih lanjut mengenai pelaporan atas pelaksanaan kegiatan investasi sebagaimana dimaksud pada ayat (12) diatur dalam Peraturan Keme Keuangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Menteri Keuangan melakukan pengawasan dalam rangka pelaksanaan kewenangan supervisi sebagaimana dimaksud dalam Pasal 13 ayat (3).,Kementrian Keuangan bertugas melakukan pengawasan dalam rangka pelaksanaan kewenangan supervisi sebagaimana dimaksud dalam Pasal 12 ayat (3).,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Menteri teknis/pimpinan lembaga melakukan pengawasan atas pelaksanaan perjanjian kerjasama sebagaimana dimaksud pada Pasal 22 ayat (2).,Menteri teknis/pimpinan lembaga melakukan pengawasan atas pelaksanaan kesepakatan kerjasama sebagaimana dimaksud pada Pasal 22 ayat (2).,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Kepala badan investasi pemerintah melakukan pengawasan atas pelaksanaan perjanjian investasi sebagaimana dimaksud pada Pasal 22 ayat (3).,badan investasi pemerintah melakukan pengawasan atas pelaksanaan perjanjian investasi sebagaimana dimaksud pada Pasal 22 ayat (3).,pp-8-2007-3.pdf - Google Drive,,kontradiksi
"Pengawasan sebagaimana dimaksud pada ayat (79), ayat (80), dan ayat (81) meliputi pemantauan/monitoring, evaluasi, dan pengendalian.","Pengawasan sebagaimana dimaksud pada ayat (79), ayat (80), dan ayat (81) meliputi pemantauan/monitoring, evaluasi, dan pengendalian.",pp-8-2007-3.pdf - Google Drive,,kontradiksi
Kepala badan investasi pemerintah dapat melakukan divestasi terhadap surat berharga dengan ketentuan tertentu.,Kepala badan investasi pemerintah tidak dapat melakukan divestasi terhadap surat berharga dengan ketentuan tertentu,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Divestasi yang dilakukan sesuai dengan masa waktu yang telah ditentukan tidak memerlukan persetujuan Menteri Keuangan.,Divestasi yang dilakukan tidak sesuai tenggat masa waktu yang telah ditentukan langsung disetejui oleh Menteri Keuangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Divestasi yang dilakukan sebelum masa waktu yang telah ditentukan harus terlebih dahulu mendapat persetujuan Menteri Keuangan.,Divestasi yang dilakukan ketika masa waktu masih ada dari yang telah ditentukan sudah bisa mendapat persetujuan Menteri Keuangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Kepala badan investasi pemerintah dapat melakukan divestasi terhadap kepemilikan investasi langsung dengan terlebih dahulu mendapat persetujuan Menteri Keuangan.,Kepala badan investasi pemerintah berhak melakukan divestasi terhadap kepemilikan investasi langsung setelah memperoleh persetujuan Menteri Keuangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Ketentuan lebih lanjut mengenai persyaratan dan tata cara divestasi sebagaimana dimaksud pada ayat (83) dan (86) diatur dengan Peraturan Menteri Keuangan.,"Ketentuan lebih lanjut mengenai persyaratan dan tata cara divestasi sebagaimana dimaksud pada ayat (83) dan (86) diatur dengan Peraturan Menteri Keuangan. Selain itu, divestasi yang dilakukan sesuai dengan aturan tersebut tidak memerlukan persetujuan tambahan dari Menteri Keuangan.",pp-8-2007-3.pdf - Google Drive,,kontradiksi
"Kepala badan investasi pemerintah, komite investasi pemerintah, dan/atau dewan pengawas serta pegawai badan investasi pemerintah dapat diberikan remunerasi berdasarkan tingkat tanggung jawab dan tuntutan profesionalisme yang diperlukan.","Kepala badan investasi pemerintah, komite investasi pemerintah, dan dewan pengawas serta pegawai badan investasi pemerintah dapat diberikan remunerasi berdasarkan tingkat tanggung jawab dan tuntutan profesionalisme yang diperlukan.",pp-8-2007-3.pdf - Google Drive,,kontradiksi
Besaran remunerasi sebagaimana dimaksud pada ayat (88) ditetapkan dengan Keputusan Menteri Keuangan.,Besaran remunerasi sebagaimana dimaksud pada ayat (4) belum ditetapkan oleh putusan Menteri Keuangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Kepala dan pegawai badan investasi pemerintah dilarang terafiliasi dengan badan usaha yang menjadi penerima investasi pemerintah.,seluruh bagian dari badan investasi pemerintah dilarang terafiliasi dengan badan usaha yang menjadi penerima investasi pemerintah.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Gubernur/bupati/walikota menunjuk satuan kerja perangkat daerah yang sesuai dengan bidang tugasnya untuk melaksanakan kewenangan operasional dalam pengelolaan investasi pemerintah daerah.,Gubernur/bupati/ menunjuk satuan kerja perangkat daerah yang sesuai dengan bidang tugasnya untuk melaksanakan kewenangan teknikal dalam pengelolaan investasi pemerintah daerah.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Penunjukan satuan kerja perangkat daerah sebagaimana dimaksud pada ayat (91) dilakukan dengan mempertimbangkan ketentuan mengenai organisasi perangkat daerah.,Penunjukan satuan kerja perangkat daerah sebagaimana dimaksud pada ayat (91) dapat dilakukan dengan mempertimbangkan ketentuan yang bertentangan mengenai organisasi perangkat daerah.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Ketentuan Peraturan Pemerintah ini berlaku mutatis mutandis terhadap pengelolaan investasi pemerintah daerah.,Ketentuan Peraturan Pemerintah ini belum berlaku mutatis mutandis terhadap pengelolaan investasi pemerintah pusat.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Ketentuan lebih lanjut yang diperlukan dalam rangka pelaksanaan pengelolaan investasi pemerintah daerah diatur dengan Peraturan Menteri Dalam Negeri setelah berkoordinasi dengan Menteri Keuangan.,Ketentuan lebih lanjut yang diperlukan dalam rangka pelaksanaan pengelolaan investasi pemerintah daerah diatur dengan Peraturan Menteri Luar Negeri saat berkoordinasi dengan Menteri Keuangan.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
"Dalam hal dewan pengawas pada badan investasi pemerintah sebagaimana dimaksud  belum dibentuk, wewenang dan tanggung jawab dewan pengawas tersebut dilaksanakan oleh komite investasi pemerintah.","Dalam hal dewan pengawas pada badan investasi pemerintah belum dibentuk, wewenang dan tanggung jawab dewan pengawas tersebut dilaksanakan oleh komite investasi pemerintah daerah.",pp-8-2007-3.pdf - Google Drive,,kontradiksi
Investasi pemerintah yang telah dilaksanakan sebelum Peraturan Pemerintah ini berlaku wajib diadakan penyesuaian dengan ketentuan Peraturan Pemerintah ini dalam waktu paling lambat 12 (dua belas) bulan sejak Peraturan Pemerintah ini berlaku.,Investasi pemerintah yang telah dilaksanakan sebelum Peraturan Pemerintah ini berlaku harus diadakan penyesuaian dengan ketentuan Peraturan Pemerintah ini dalam waktu paling lambat 12 (dua belas) bulan sejak Peraturan Pemerintah ini berlaku.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Dana investasi pemerintah yang ada sebelum Peraturan Pemerintah ini berlaku wajib dibukukan ke dalam Rekening Induk Dana Investasi dalam waktu paling lambat 6 (enam) bulan sejak Peraturan Pemerintah ini berlaku.,Dana investasi pemerintah yang ada sebelum Peraturan Pemerintah ini berlaku wajib dibukukan ke dalam Rekening Induk Dana Investasi dalam waktu paling lama 6 (enam) bulan setelah Peraturan Pemerintah ini berlaku.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Biaya operasional badan investasi pemerintah menjadi beban Anggaran Pendapatan dan Belanja Negara dalam hati pendapatan dari hasil pelaksanaan perjanjian investasi belum dapat menutup biaya operasional badan investasi pemerintah.,Biaya operasional badan investasi pemerintah menjadi beban Anggaran Pendapatan dan Belanja Negara dalam hal pendapatan dari hasil pelaksanaan perjanjian investasi belum dapat menutup biaya operasional badan investasi pemerintah.,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Peraturan Menteri Keuangan sebagai pelaksanaan dari Peraturan Pemerintah ini harus diselesaikan paling lambat 12 (dua belas) bulan terhitung sejak Peraturan Pemerintah ini diundangkan.,Peraturan Menteri Keuangan sebagai pelaksanaan dari Peraturan Pemerintah ini harus diselesaikan paling lambat 12 (dua belas) bulan terhitung saat sudah disahkan ,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Peraturan Pemerintah ini mulai berlaku pada tanggal diundangkan.,Peraturan Pemerintah berlaku sebelumnya tanggal diundangkan,pp-8-2007-3.pdf - Google Drive,,kontradiksi
Piutang Negara adalah jumlah uang yang wajib dibayar kepada Pemerintah Pusat dan/atau hak Pemerintah Pusat yang dapat dinilai dengan uang sebagai akibat perjanjian atau akibat lainnya berdasarkan peraturan perundang-undangan yang berlaku atau akibat lainnya yang sah.,Utang Negara adalah jumlah uang yang tidak wajib dibayar kepada Pemerintah Pusat dan/atau hak Pemerintah Pusat yang tidak dapat dinilai dengan uang sebagai akibat perjanjian atau akibat lainnya berdasarkan peraturan perundang-undangan yang berlaku atau akibat lainnya yang sah.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
Piutang Daerah adalah jumlah uang yang wajib dibayar kepada Pemerintah Daerah dan/atau hak Pemerintah Daerah yang dapat dinilai dengan uang sebagai akibat perjanjian atau akibat lainnya berdasarkan peraturan perundang-undangan yang berlaku atau akibat lainnya yang sah.,Piutang Daerah adalah jumlah uang yang wajib dibayar kepada Pemerintah Daerah dan hak Pemerintah Daerah yang dapat dinilai dengan uang sebagai akibat perjanjian atau akibat lainnya berdasarkan peraturan perundang-undangan yang berlaku atau akibat lainnya yang sah.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
Kementerian Negara/Lembaga adalah kementerian negara/lembaga pemerintah non kementerian negara/lembaga negara yang merupakan perangkat Pemerintah Pusat.,Lembaga Non-Pemerintah adalah lembaga pemerintah non kementerian negara/lembaga negara yang merupakan perangkat Pemerintah Pusat.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
Menteri/Pimpinan Lembaga adalah pejabat yang bertanggung jawab atas pengelolaan keuangan kementerian negara/lembaga yang bersangkutan.,Pekerja/Staff adalah karyawan yang tidak bertanggung jawab atas pengelolaan keuangan perusahaan tempat mereka bekerja.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Pemerintah Daerah adalah Gubernur, Bupati, atau Walikota, dan perangkat daerah sebagai unsur penyelenggara pemerintahan daerah.","Masyarakat adalah warga negara yang bukan merupakan unsur penyelenggara pemerintahan daerah seperti Gubernur, Bupati, atau Walikota.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
Pejabat Pengelola Keuangan Daerah adalah kepala badan/dinas/biro keuangan/bagian keuangan yang mempunyai tugas melaksanakan pengelolaan APBD dan bertindak sebagai Bendahara Umum Daerah.,Pegawai Pelaksana adalah anggota staf di badan/dinas/biro keuangan/bagian keuangan yang tidak memiliki tugas melaksanakan pengelolaan APBD dan tidak bertindak sebagai Bendahara Umum Daerah.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Panitia Urusan Piutang Negara, yang untuk selanjutnya disebut PUPN, adalah Panitia yang bersifat interdepartemental dan bertugas mengurus Piutang Negara sebagaimana dimaksud dalam Undang-Undang Nomor 49 Prp. Tahun 1960.","Panitia Urusan Utang Negara, yang untuk selanjutnya disebut PUUN, adalah Panitia yang tidak bersifat interdepartemental dan tidak bertugas mengurus Piutang Negara sebagaimana dimaksud dalam Undang-Undang Nomor 49 Prp. Tahun 1960.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Penanggung Utang Kepada Negara/Daerah, yang untuk selanjutnya disebut Penanggung Utang adalah Badan atau orang yang berutang kepada Negara/Daerah menurut peraturan, perjanjian atau sebab apapun.","Pemberi Utang Kepada Negara/Daerah, yang untuk selanjutnya disebut Pemberi Utang adalah Badan atau orang yang memberikan utang kepada Negara/Daerah menurut peraturan, perjanjian, atau sebab apapun.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
PSBDT adalah Piutang Negara Sementara Belum Dapat Ditagih.,PBBT adalah Piutang Belum Bisa Terealisasi.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
Perusahaan Negara adalah badan usaha yang seluruh atau sebagian modalnya dimiliki oleh Pemerintah Pusat.,Perusahaan Swasta adalah badan usaha yang seluruh atau sebagian modalnya dimiliki oleh pihak swasta atau bukan oleh Pemerintah Pusat.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
Perusahaan Daerah adalah badan usaha yang seluruh atau sebagian modalnya dimiliki oleh Pemerintah Daerah.,Perusahaan Nasional adalah badan usaha yang seluruh atau sebagian modalnya dimiliki oleh Pemerintah Pusat.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
Penghapusan Secara Bersyarat dilakukan dengan menghapuskan Piutang Negara/Daerah dari pembukuan Pemerintah Pusat/Daerah tanpa menghapuskan hak tagih Negara/Daerah.,Pengurangan Secara Parsial dilakukan dengan mengurangi Piutang Negara/Daerah dari pembukuan Pemerintah Pusat/Daerah tanpa menghapuskan hak tagih Negara/Daerah.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
Penghapusan Secara Mutlak dilakukan dengan menghapuskan hak tagih Negara/Daerah.,Pengakuan Secara Total dilakukan dengan mengakui hak tagih Negara/Daerah secara keseluruhan.,pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Pengurusan Piutang Negara/Daerah dinyatakan telah optimal, dalam hal telah dinyatakan sebagai PSBDT oleh PUPN.","Pengurusan Piutang Negara/Daerah dinyatakan belum optimal, dalam hal belum dinyatakan sebagai PSBDT oleh PUPN.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"PSBDT sebagaimana dimaksud pada ayat (14), ditetapkan dalam hal masih terdapat sisa utang, namun: a. Penanggung Utang tidak mempunyai kemampuan untuk menyelesaikannya; dan b. Barang jaminan tidak ada, telah dicairkan, tidak lagi mempunyai nilai ekonomis, atau bermasalah yang sulit diselesaikan.","PSBDT sebagaimana dimaksud pada ayat (14), ditetapkan dalam hal tidak terdapat sisa utang, atau a. Penanggung Utang memiliki kemampuan untuk menyelesaikannya; dan b. Barang jaminan masih ada, belum dicairkan, memiliki nilai ekonomis, dan tidak bermasalah yang sulit diselesaikan.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Penghapusan Secara Bersyarat, sepanjang menyangkut Piutang Negara, ditetapkan oleh: a. Menteri Keuangan untuk jumlah sampai dengan Rp10.000.000.000,00 (sepuluh miliar rupiah); b. Presiden untuk jumlah lebih dari Rp10.000.000.000,00 (sepuluh miliar rupiah) sampai dengan Rp100.000.000.000,00 (seratus miliar rupiah); c. Presiden dengan persetujuan Dewan Perwakilan Rakyat untuk jumlah lebih dari Rp100.000.000.000,00 (seratus miliar rupiah).","Penghapusan Secara Mutlak, sepanjang menyangkut Piutang Negara, ditetapkan oleh: a. Menteri Keuangan untuk jumlah di atas Rp10.000.000.000,00 (sepuluh miliar rupiah); b. Presiden untuk jumlah lebih dari Rp100.000.000.000,00 (seratus miliar rupiah) sampai dengan Rp1.000.000.000.000,00 (satu triliun rupiah); c. Presiden dengan persetujuan Dewan Perwakilan Rakyat untuk jumlah lebih dari Rp1.000.000.000.000,00 (satu triliun rupiah).",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Dalam hal Piutang Negara dalam satuan mata uang asing, nilai piutang yang dihapuskan secara bersyarat adalah nilai yang setara dengan nilai sebagaimana dimaksud pada ayat (1) dengan kurs tengah Bank Indonesia yang berlaku pada 3 (tiga) hari sebelum tanggal surat pengajuan usul penghapusan oleh Menteri/Pimpinan Lembaga.","Dalam hal Piutang Negara dalam satuan mata uang asing, nilai piutang yang dihapuskan secara bersyarat adalah nilai yang setara dengan nilai sebagaimana dimaksud pada ayat (1) dengan kurs tengah Bank Indonesia yang berlaku pada 3 (tiga) hari setelah tanggal surat pengajuan usul penghapusan oleh Menteri/Pimpinan Lembaga.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Penghapusan Secara Bersyarat, sepanjang menyangkut Piutang Daerah ditetapkan oleh: a. Gubernur/Bupati/Walikota untuk jumlah sampai dengan Rp5.000.000.000,00 (lima miliar rupiah); b. Gubernur/Bupati/Walikota dengan persetujuan Dewan Perwakilan Rakyat Daerah untuk jumlah lebih dari Rp5.000.000.000,00 (lima miliar rupiah).","Penghapusan Secara Mutlak, sepanjang menyangkut Piutang Daerah, ditetapkan oleh: a. Gubernur/Bupati/Walikota untuk jumlah di atas Rp5.000.000.000,00 (lima miliar rupiah); b. Gubernur/Bupati/Walikota dengan persetujuan Dewan Perwakilan Rakyat Daerah untuk jumlah lebih dari Rp50.000.000.000,00 (lima puluh miliar rupiah).",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Dalam hal Piutang Daerah dalam satuan mata uang asing, nilai piutang yang dihapuskan secara bersyarat adalah nilai yang setara dengan nilai sebagaimana dimaksud pada ayat (3) dengan kurs tengah Bank Indonesia yang berlaku pada 3 (tiga) hari sebelum tanggal surat pengajuan usul penghapusan oleh Pejabat Pengelola Keuangan Daerah.","Dalam hal Piutang Daerah dalam satuan mata uang asing, nilai piutang yang dihapuskan secara bersyarat adalah nilai yang setara dengan nilai sebagaimana dimaksud pada ayat (3) dengan kurs tengah Bank Indonesia yang berlaku pada 3 (tiga) hari setelah tanggal surat pengajuan usul penghapusan oleh Pejabat Pengelola Keuangan Daerah.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Piutang Negara yang akan dihapuskan secara bersyarat sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf a, diusulkan oleh Menteri/Pimpinan Lembaga yang berpiutang kepada Menteri Keuangan melalui Direktur Jenderal Piutang dan Lelang Negara.","Piutang Negara yang akan dihapuskan secara bersyarat sebagaimana dimaksud dalam Pasal 3 ayat (1) huruf a, diusulkan oleh Menteri/Pimpinan Lembaga yang berpiutang kepada Menteri Keuangan melalui Pejabat Pengelola Keuangan Daerah.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Piutang Negara yang akan dihapuskan secara bersyarat sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf b dan huruf c, diusulkan oleh Menteri/Pimpinan Lembaga yang berpiutang kepada Presiden Republik Indonesia melalui Menteri Keuangan.","Piutang Negara yang akan dihapuskan secara bersyarat sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf a dan huruf b, diusulkan oleh Menteri/Pimpinan Lembaga yang berpiutang kepada Presiden Republik Indonesia melalui Direktur Jenderal Piutang dan Lelang Negara.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Piutang Daerah yang akan dihapuskan secara bersyarat sebagaimana dimaksud dalam Pasal 5 ayat (1), diusulkan oleh Pejabat Pengelola Keuangan Daerah yang berpiutang kepada Gubernur/Walikota/Bupati setelah mendapat pertimbangan dari Kantor Wilayah Direktorat Jenderal Piutang dan Lelang Negara yang wilayah kerjanya meliputi wilayah kerja Gubernur/Walikota/Bupati yang bersangkutan.","Piutang Daerah yang akan dihapuskan secara berkala sebagaimana dimaksud dalam Pasal 5 ayat (1), diusulkan oleh Pejabat Pengelola Keuangan Daerah yang berpiutang kepada Gubernur/Walikota/Bupati setelah mendapat pertimbangan dari Kantor Wilayah Direktorat Jenderal Piutang dan Lelang Negara yang wilayah kerjanya meliputi wilayah kerja Pejabat Pengelola Keuangan Daerah yang bersangkutan.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Penghapusan Secara Bersyarat atas Piutang Negara/Daerah dari pembukuan dilaksanakan dengan ketentuan: a. dalam hal piutang adalah berupa Tuntutan Ganti Rugi, setelah piutang ditetapkan sebagai PSBDT dan terbitnya rekomendasi penghapusan secara bersyarat dari Badan Pemeriksa Keuangan; atau b. dalam hal piutang adalah selain piutang Tuntutan Ganti Rugi, setelah piutang ditetapkan sebagai PSBDT.","Penghapusan Secara Mutlak atas Piutang Negara/Daerah dari pembukuan dilaksanakan dengan ketentuan: a. dalam hal piutang adalah berupa Tuntutan Ganti Rugi, setelah piutang ditetapkan sebagai PSBDT dan terbitnya rekomendasi penghapusan secara bersyarat dari Badan Pemeriksa Keuangan; atau b. dalam hal piutang adalah selain piutang Tuntutan Ganti Rugi, setelah piutang ditetapkan sebagai PSBDT.",pp-14-2005-3.pdf - Google Drive,,kontradiksi
"Penghapusan Secara Mutlak, sepanjang menyangkut Piutang Negara, ditetapkan oleh: a. Menteri Keuangan untuk jumlah sampai dengan Rp10.000.000.000,00 (sepuluh miliar rupiah); b. Presiden untuk jumlah lebih dari Rp10.000.000.000,00 (sepuluh miliar rupiah) sampai dengan Rp100.000.000.000,00 (seratus miliar rupiah); c. Presiden dengan persetujuan Dewan Perwakilan Rakyat untuk jumlah lebih dari Rp100.000.000.000,00 (seratus miliar rupiah).","Penghapusan Secara Bersyarat, sepanjang menyangkut Piutang Negara, ditetapkan oleh: a. Menteri Keuangan untuk jumlah sampai dengan Rp10.000.000.000,00 (sepuluh miliar rupiah); b. Presiden untuk jumlah lebih dari Rp10.000.000.000,00 (sepuluh miliar rupiah) sampai dengan Rp100.000.000.000,00 (seratus miliar rupiah); c. Presiden dengan persetujuan Dewan Perwakilan Rakyat untuk jumlah lebih dari Rp100.000.000.000,00 (seratus miliar rupiah).",pp-14-2005-3.pdf - Google Drive,,kontradiksi
